지점,지점명,일시,기온,강수량,풍속,습도
114,원주,2020-06-13 8:00,22.7,,0.1,67
114,원주,2020-06-13 9:00,24.9,,0.8,63
114,원주,2020-06-13 10:00,26.7,,0.8,51
114,원주,2020-06-13 11:00,27.4,,1.5,44
114,원주,2020-06-13 12:00,28.8,,1.2,41
114,원주,2020-06-13 13:00,31.1,,2.1,37
114,원주,2020-06-13 14:00,31,,2.8,42
114,원주,2020-06-13 15:00,31.7,,2.2,41
114,원주,2020-06-13 16:00,31.7,,1.2,38
114,원주,2020-06-13 17:00,32.2,,2.1,29
114,원주,2020-06-13 18:00,30.5,,3.1,39
114,원주,2020-06-13 19:00,30,,2.1,43
114,원주,2020-06-13 20:00,29.2,,2,42
114,원주,2020-06-13 21:00,28.4,,1.9,45
114,원주,2020-06-13 22:00,26.6,,2.7,59
114,원주,2020-06-13 23:00,25.5,,1,64
114,원주,2020-06-14 0:00,25.3,0,1.2,65
114,원주,2020-06-14 1:00,23,0,0.3,81
114,원주,2020-06-14 2:00,22.3,1,0.6,87
114,원주,2020-06-14 3:00,22.4,0.1,0.1,89
114,원주,2020-06-14 4:00,22,2.2,0.1,91
114,원주,2020-06-14 5:00,22.2,1,0.1,91
114,원주,2020-06-14 6:00,22.3,0.3,0.1,91
114,원주,2020-06-14 7:00,22.5,0.2,0.6,88
114,원주,2020-06-14 8:00,22.7,0,1.1,86
114,원주,2020-06-14 9:00,22.9,,1.2,82
114,원주,2020-06-14 10:00,23.7,,2.5,76
114,원주,2020-06-14 11:00,25.1,,2.1,62
114,원주,2020-06-14 12:00,25.8,,2.1,58
114,원주,2020-06-14 13:00,27.5,,2.5,50
114,원주,2020-06-14 14:00,27.9,,3.7,45
114,원주,2020-06-14 15:00,27.8,,2.9,44
114,원주,2020-06-14 16:00,28,,2.4,39
114,원주,2020-06-14 17:00,27.6,,3.2,40
114,원주,2020-06-14 18:00,26.5,,3.6,46
114,원주,2020-06-14 19:00,25.3,,2.2,53
114,원주,2020-06-14 20:00,24,,2,62
114,원주,2020-06-14 21:00,23.4,,1.9,66
114,원주,2020-06-14 22:00,22.8,,2.6,66
114,원주,2020-06-14 23:00,21.6,,2.5,70
114,원주,2020-06-15 0:00,21,,1,72
114,원주,2020-06-15 1:00,20.1,,1,74
114,원주,2020-06-15 2:00,19.6,,1.1,76
114,원주,2020-06-15 3:00,19.5,,0.8,77
114,원주,2020-06-15 4:00,18.8,,0.4,79
114,원주,2020-06-15 5:00,18.9,,0.4,78
114,원주,2020-06-15 6:00,18.4,,0.6,79
114,원주,2020-06-15 7:00,19.7,,0.3,74
114,원주,2020-06-15 8:00,20.6,,1.4,68
114,원주,2020-06-15 9:00,20.7,,0.9,66
114,원주,2020-06-15 10:00,22.7,,1,60
114,원주,2020-06-15 11:00,23.9,,1.5,52
114,원주,2020-06-15 12:00,25.5,,2.2,48
114,원주,2020-06-15 13:00,26,,2.6,44
114,원주,2020-06-15 14:00,26.8,,2.8,44
114,원주,2020-06-15 15:00,27.7,,3.8,39
114,원주,2020-06-15 16:00,27.5,,2.9,33
114,원주,2020-06-15 17:00,27.6,,3.2,34
114,원주,2020-06-15 18:00,26.3,,1.7,32
114,원주,2020-06-15 19:00,25.5,,1.9,32
114,원주,2020-06-15 20:00,24.5,,1.7,32
114,원주,2020-06-15 21:00,23.7,,1.7,31
114,원주,2020-06-15 22:00,22.9,,1.3,38
114,원주,2020-06-15 23:00,22.2,,0.9,46
114,원주,2020-06-16 0:00,21.5,,1.3,49
114,원주,2020-06-16 1:00,19.7,,0.6,55
114,원주,2020-06-16 2:00,19.9,,0.6,56
114,원주,2020-06-16 3:00,19.1,,0.4,60
114,원주,2020-06-16 4:00,18.5,,0.5,63
114,원주,2020-06-16 5:00,18.5,,1.3,65
114,원주,2020-06-16 6:00,19,,0.4,65
114,원주,2020-06-16 7:00,18.1,,0.8,66
114,원주,2020-06-16 8:00,18.7,,0.5,65
114,원주,2020-06-16 9:00,20.8,,0.6,61
114,원주,2020-06-16 10:00,23.1,,1.3,52
114,원주,2020-06-16 11:00,24.5,,1.2,51
114,원주,2020-06-16 12:00,25.8,,1.7,46
114,원주,2020-06-16 13:00,26.5,,2.1,44
114,원주,2020-06-16 14:00,27,,1.4,41
114,원주,2020-06-16 15:00,27.9,,1.1,39
114,원주,2020-06-16 16:00,28.3,,1.8,37
114,원주,2020-06-16 17:00,28.4,,1.6,35
114,원주,2020-06-16 18:00,27.6,,2.3,37
114,원주,2020-06-16 19:00,27,,1.5,37
114,원주,2020-06-16 20:00,26,,0.9,42
114,원주,2020-06-16 21:00,24.6,,1,47
114,원주,2020-06-16 22:00,23.6,,0.6,50
114,원주,2020-06-16 23:00,22.6,,0.9,54
114,원주,2020-06-17 0:00,21.8,,0.6,56
114,원주,2020-06-17 1:00,21.2,,0,61
114,원주,2020-06-17 2:00,20.8,,0.3,67
114,원주,2020-06-17 3:00,19.7,,0.1,73
114,원주,2020-06-17 4:00,19.2,,1.2,75
114,원주,2020-06-17 5:00,18.7,,0.5,77
114,원주,2020-06-17 6:00,19.1,,0.8,76
114,원주,2020-06-17 7:00,20.1,,0.6,70
114,원주,2020-06-17 8:00,21.5,,1,64
114,원주,2020-06-17 9:00,23.7,,1.9,56
114,원주,2020-06-17 10:00,24.1,,0.6,55
114,원주,2020-06-17 11:00,25.3,,0.7,53
114,원주,2020-06-17 12:00,26.6,,1.3,51
114,원주,2020-06-17 13:00,27.4,,1.1,45
114,원주,2020-06-17 14:00,28.7,,2.1,43
114,원주,2020-06-17 15:00,28.8,,1.9,39
114,원주,2020-06-17 16:00,28.4,,2.3,39
114,원주,2020-06-17 17:00,27.7,,2.6,42
114,원주,2020-06-17 18:00,27,,2.1,44
114,원주,2020-06-17 19:00,26.5,,1.7,46
114,원주,2020-06-17 20:00,25.5,,1.3,48
114,원주,2020-06-17 21:00,24.8,,1.6,52
114,원주,2020-06-17 22:00,23.8,,1.3,58
114,원주,2020-06-17 23:00,22.9,,1.5,62
114,원주,2020-06-18 0:00,22.4,,1.3,61
114,원주,2020-06-18 1:00,22,,1.2,61
114,원주,2020-06-18 2:00,21.5,,1.2,63
114,원주,2020-06-18 3:00,20.9,,0.5,66
114,원주,2020-06-18 4:00,20.8,,0.1,65
114,원주,2020-06-18 5:00,20.3,,0.1,66
114,원주,2020-06-18 6:00,20.1,,0.8,69
114,원주,2020-06-18 7:00,20.5,,0.5,68
114,원주,2020-06-18 8:00,21,,0.4,68
114,원주,2020-06-18 9:00,21.8,,1.1,63
114,원주,2020-06-18 10:00,22.7,,0.5,61
114,원주,2020-06-18 11:00,23.1,,1.1,58
114,원주,2020-06-18 12:00,23.3,,1.2,59
114,원주,2020-06-18 13:00,23.5,,0.8,61
114,원주,2020-06-18 14:00,25,,1.3,57
114,원주,2020-06-18 15:00,24,,1.1,60
114,원주,2020-06-18 16:00,24,,1.5,59
114,원주,2020-06-18 17:00,23.9,,1.4,59
114,원주,2020-06-18 18:00,23.9,,1.5,58
114,원주,2020-06-18 19:00,23.4,,0.8,58
114,원주,2020-06-18 20:00,23,,0.6,61
114,원주,2020-06-18 21:00,22.9,,0.6,60
114,원주,2020-06-18 22:00,22.6,,0.2,63
114,원주,2020-06-18 23:00,21.6,,0.1,68
114,원주,2020-06-19 0:00,20.6,,0.5,71
114,원주,2020-06-19 1:00,20.1,,0.5,74
114,원주,2020-06-19 2:00,20.3,,0.7,70
114,원주,2020-06-19 3:00,19.7,,0.9,73
114,원주,2020-06-19 4:00,19.4,0,0.2,75
114,원주,2020-06-19 5:00,19.5,,0.6,76
114,원주,2020-06-19 6:00,19.4,,0.9,76
114,원주,2020-06-19 7:00,20.2,,0,71
114,원주,2020-06-19 8:00,20.5,,0.6,68
114,원주,2020-06-19 9:00,21.6,,1.7,64
114,원주,2020-06-19 10:00,23.8,,1.7,55
114,원주,2020-06-19 11:00,25.2,,1,50
114,원주,2020-06-19 12:00,27.1,,1.5,44
114,원주,2020-06-19 13:00,26.5,,1.4,46
114,원주,2020-06-19 14:00,27.8,,1.9,41
114,원주,2020-06-19 15:00,28.8,,2.1,37
114,원주,2020-06-19 16:00,28.6,,1.8,38
114,원주,2020-06-19 17:00,28.3,,2.4,38
114,원주,2020-06-19 18:00,28.1,,2,40
114,원주,2020-06-19 19:00,26.8,,2.5,43
114,원주,2020-06-19 20:00,25.9,,0.9,48
114,원주,2020-06-19 21:00,24.2,,1.5,53
114,원주,2020-06-19 22:00,23.8,,1.9,54
114,원주,2020-06-19 23:00,23.2,,0.9,55
114,원주,2020-06-20 0:00,22.6,,1.6,58
114,원주,2020-06-20 1:00,21.8,,1.3,62
114,원주,2020-06-20 2:00,21,,0.9,64
114,원주,2020-06-20 3:00,20,,1.8,70
114,원주,2020-06-20 4:00,19.9,,0.5,71
114,원주,2020-06-20 5:00,20.2,,0.9,69
114,원주,2020-06-20 6:00,19.4,,0.7,73
114,원주,2020-06-20 7:00,20.4,,0.6,69
114,원주,2020-06-20 8:00,21.6,,0.7,63
114,원주,2020-06-20 9:00,22.9,,0.8,57
114,원주,2020-06-20 10:00,25,,0.9,53
114,원주,2020-06-20 11:00,26.7,,1.2,50
114,원주,2020-06-20 12:00,28,,2.2,45
114,원주,2020-06-20 13:00,29.1,,1.8,44
114,원주,2020-06-20 14:00,29.2,,1.6,41
114,원주,2020-06-20 15:00,29.7,,1.7,40
114,원주,2020-06-20 16:00,29.7,,1.8,38
114,원주,2020-06-20 17:00,29.8,,2,39
114,원주,2020-06-20 18:00,28.7,,2.3,43
114,원주,2020-06-20 19:00,28.3,,1.8,45
114,원주,2020-06-20 20:00,27.1,,1.4,51
114,원주,2020-06-20 21:00,26.1,,1.4,57
114,원주,2020-06-20 22:00,25.1,,1.1,60
114,원주,2020-06-20 23:00,24.1,,1.2,64
114,원주,2020-06-21 0:00,23.6,,0.4,65
114,원주,2020-06-21 1:00,23.1,,0.9,67
114,원주,2020-06-21 2:00,22.9,,0.5,66
114,원주,2020-06-21 3:00,22.7,,0.7,67
114,원주,2020-06-21 4:00,22.4,,0.8,68
114,원주,2020-06-21 5:00,21.5,,0.8,73
114,원주,2020-06-21 6:00,21.9,,0.8,73
114,원주,2020-06-21 7:00,22.2,,0.4,71
114,원주,2020-06-21 8:00,23.4,,0.8,66
114,원주,2020-06-21 9:00,24.6,,0.7,59
114,원주,2020-06-21 10:00,26.6,,0.9,50
114,원주,2020-06-21 11:00,28.8,,1,44
114,원주,2020-06-21 12:00,29.6,,1.5,43
114,원주,2020-06-21 13:00,30.4,,0.7,39
114,원주,2020-06-21 14:00,30.7,,1.5,37
114,원주,2020-06-21 15:00,31.7,,1.4,34
114,원주,2020-06-21 16:00,31.4,,1.6,35
114,원주,2020-06-21 17:00,30.6,,2.3,35
114,원주,2020-06-21 18:00,30.7,,1.8,33
114,원주,2020-06-21 19:00,30.1,,1.3,38
114,원주,2020-06-21 20:00,29.5,,1.1,42
114,원주,2020-06-21 21:00,28.9,,1.2,44
114,원주,2020-06-21 22:00,27.7,0,1.1,48
114,원주,2020-06-21 23:00,26.3,,1.4,55
114,원주,2020-06-22 0:00,25.1,,0.2,58
114,원주,2020-06-22 1:00,24.4,,0.7,63
114,원주,2020-06-22 2:00,23.5,,0.4,67
114,원주,2020-06-22 3:00,22.7,,1.4,72
114,원주,2020-06-22 4:00,21.9,,0,75
114,원주,2020-06-22 5:00,21.7,,0.8,75
114,원주,2020-06-22 6:00,21.3,,0.7,77
114,원주,2020-06-22 7:00,22.2,,1.2,73
114,원주,2020-06-22 8:00,24.4,,0.3,63
114,원주,2020-06-22 9:00,25.9,,0.5,56
114,원주,2020-06-22 10:00,28.7,,0.8,47
114,원주,2020-06-22 11:00,30.4,,1.2,34
114,원주,2020-06-22 12:00,32.3,,0.8,29
114,원주,2020-06-22 13:00,32.7,,0.9,29
114,원주,2020-06-22 14:00,34,,2.1,27
114,원주,2020-06-22 15:00,33.7,,2,29
114,원주,2020-06-22 16:00,33.4,,1.9,30
114,원주,2020-06-22 17:00,33,,2.1,30
114,원주,2020-06-22 18:00,33.1,,1.7,29
114,원주,2020-06-22 19:00,31.9,,1.3,30
114,원주,2020-06-22 20:00,30.6,,1,39
114,원주,2020-06-22 21:00,28.7,,0.4,45
114,원주,2020-06-22 22:00,27.9,,0.5,45
114,원주,2020-06-22 23:00,26.6,,0.2,49
114,원주,2020-06-23 0:00,26.2,,0,51
114,원주,2020-06-23 1:00,25.6,,0.5,55
114,원주,2020-06-23 2:00,24.7,,0.2,60
114,원주,2020-06-23 3:00,23.9,,0,63
114,원주,2020-06-23 4:00,23.4,,0.9,66
114,원주,2020-06-23 5:00,22.9,,0.2,68
114,원주,2020-06-23 6:00,23.3,,0.6,67
114,원주,2020-06-23 7:00,23.9,,0.5,64
114,원주,2020-06-23 8:00,25,,0.9,60
114,원주,2020-06-23 9:00,26.8,,1,53
114,원주,2020-06-23 10:00,29.1,,1,47
114,원주,2020-06-23 11:00,30.3,,1.3,44
114,원주,2020-06-23 12:00,31.4,,1.5,40
114,원주,2020-06-23 13:00,32.5,,1.4,39
114,원주,2020-06-23 14:00,32.6,,2.4,40
114,원주,2020-06-23 15:00,33.6,,2,24
114,원주,2020-06-23 16:00,32.3,,3,26
114,원주,2020-06-23 17:00,31.6,,1.9,27
114,원주,2020-06-23 18:00,29.6,,1.4,48
114,원주,2020-06-23 19:00,29,,1.1,50
114,원주,2020-06-23 20:00,28.3,,0.9,53
114,원주,2020-06-23 21:00,27.3,,1,50
114,원주,2020-06-23 22:00,26.8,,0,48
114,원주,2020-06-23 23:00,26.6,,0.4,54
114,원주,2020-06-24 0:00,26.2,,0.3,59
114,원주,2020-06-24 1:00,27.3,,1.4,47
114,원주,2020-06-24 2:00,26.8,,2.4,46
114,원주,2020-06-24 3:00,26.6,,2.2,44
114,원주,2020-06-24 4:00,26.3,,1.9,44
114,원주,2020-06-24 5:00,26,,1.7,43
114,원주,2020-06-24 6:00,25.3,0,2.4,49
114,원주,2020-06-24 7:00,25.2,,2.1,48
114,원주,2020-06-24 8:00,25.1,0,1.9,45
114,원주,2020-06-24 9:00,24,0.1,1.1,52
114,원주,2020-06-24 10:00,25.4,0,1.1,43
114,원주,2020-06-24 11:00,25.2,0,3.4,44
114,원주,2020-06-24 12:00,22.9,0.6,1.6,63
114,원주,2020-06-24 13:00,23,0,2.5,61
114,원주,2020-06-24 14:00,21.2,0,2.6,78
114,원주,2020-06-24 15:00,20.7,1.8,2.6,79
114,원주,2020-06-24 16:00,20.8,0.4,2.4,77
114,원주,2020-06-24 17:00,20.2,0.8,3.5,80
114,원주,2020-06-24 18:00,20.4,0.1,2.9,80
114,원주,2020-06-24 19:00,20.2,0.6,3,81
114,원주,2020-06-24 20:00,20.2,0,2.7,79
114,원주,2020-06-24 21:00,20.5,0,3.7,77
114,원주,2020-06-24 22:00,20.9,0,3.5,76
114,원주,2020-06-24 23:00,21.4,,3.1,73
114,원주,2020-06-25 0:00,21.7,,3.1,72
114,원주,2020-06-25 1:00,22,,2.3,71
114,원주,2020-06-25 2:00,21.6,,2.1,74
114,원주,2020-06-25 3:00,21.7,0,0.7,75
114,원주,2020-06-25 4:00,20,0.2,1.1,88
114,원주,2020-06-25 5:00,19.8,0,1.1,90
114,원주,2020-06-25 6:00,19.8,0.6,0.5,91
114,원주,2020-06-25 7:00,20,0.5,0.5,91
114,원주,2020-06-25 8:00,20.7,0,0.2,88
114,원주,2020-06-25 9:00,21.7,0,0.3,86
114,원주,2020-06-25 10:00,22.8,,0.2,81
114,원주,2020-06-25 11:00,23.4,,0.4,73
114,원주,2020-06-25 12:00,23.3,0,1.4,74
114,원주,2020-06-25 13:00,23.6,,1.1,71
114,원주,2020-06-25 14:00,22.5,0,2.5,80
114,원주,2020-06-25 15:00,23.6,0,1.1,73
114,원주,2020-06-25 16:00,22.3,0,2.1,77
114,원주,2020-06-25 17:00,22.8,0,2,74
114,원주,2020-06-25 18:00,22.5,0,1.4,74
114,원주,2020-06-25 19:00,22.6,,1.5,71
114,원주,2020-06-25 20:00,22.3,,1.3,72
114,원주,2020-06-25 21:00,22.2,,1.7,70
114,원주,2020-06-25 22:00,22,,2.1,71
114,원주,2020-06-25 23:00,21.9,,1.8,71
114,원주,2020-06-26 0:00,21.5,,1.5,74
114,원주,2020-06-26 1:00,20.5,0,1.8,81
114,원주,2020-06-26 2:00,19.8,0,2,87
114,원주,2020-06-26 3:00,19.7,0,0.9,88
114,원주,2020-06-26 4:00,19.6,0.6,1,89
114,원주,2020-06-26 5:00,19.6,0.4,1.4,88
114,원주,2020-06-26 6:00,19.4,0.2,1.5,85
114,원주,2020-06-26 7:00,19.5,0,1.1,84
114,원주,2020-06-26 8:00,19.3,0.1,1.1,85
114,원주,2020-06-26 9:00,19.4,0,1.1,87
114,원주,2020-06-26 10:00,19.7,0,1,84
114,원주,2020-06-26 11:00,20.1,0,1.3,82
114,원주,2020-06-26 12:00,20.9,,0.4,79
114,원주,2020-06-26 13:00,23.5,0,1.7,67
114,원주,2020-06-26 14:00,24.3,,1.2,62
114,원주,2020-06-26 15:00,24.6,,1.8,57
114,원주,2020-06-26 16:00,25.8,,2.5,52
114,원주,2020-06-26 17:00,25.5,,2.4,52
114,원주,2020-06-26 18:00,25.1,,2.3,52
114,원주,2020-06-26 19:00,24.5,,1.6,55
114,원주,2020-06-26 20:00,23.5,,2.1,60
114,원주,2020-06-26 21:00,22.8,,1.2,62
114,원주,2020-06-26 22:00,22.6,,0.8,66
114,원주,2020-06-26 23:00,22.2,,0.7,69
114,원주,2020-06-27 0:00,22.1,,0.4,69
114,원주,2020-06-27 1:00,21.7,,0.2,71
114,원주,2020-06-27 2:00,21,,0,76
114,원주,2020-06-27 3:00,20.6,,0.2,78
114,원주,2020-06-27 4:00,20.4,,0.4,79
114,원주,2020-06-27 5:00,20.4,,0.1,79
114,원주,2020-06-27 6:00,20.4,,0.1,79
114,원주,2020-06-27 7:00,20.4,,0.8,82
114,원주,2020-06-27 8:00,21,,0.9,78
114,원주,2020-06-27 9:00,21.8,,0,74
114,원주,2020-06-27 10:00,23,0,0.5,69
114,원주,2020-06-27 11:00,24.3,0,0.4,61
114,원주,2020-06-27 12:00,26.3,0,1.1,52
114,원주,2020-06-27 13:00,26.7,,1.5,52
114,원주,2020-06-27 14:00,28.2,,1.6,44
114,원주,2020-06-27 15:00,27.8,,1.2,45
114,원주,2020-06-27 16:00,27.1,,1.5,48
114,원주,2020-06-27 17:00,27.7,,1.6,47
114,원주,2020-06-27 18:00,27.3,,1.7,49
114,원주,2020-06-27 19:00,26.7,,1.1,52
114,원주,2020-06-27 20:00,25.7,,1.9,56
114,원주,2020-06-27 21:00,24.8,,0.5,61
114,원주,2020-06-27 22:00,24.1,,0.6,64
114,원주,2020-06-27 23:00,23.5,,0.1,68
114,원주,2020-06-28 0:00,23,,0.7,71
114,원주,2020-06-28 1:00,22.1,,1.7,77
114,원주,2020-06-28 2:00,21.4,,0.2,80
114,원주,2020-06-28 3:00,20.8,,1,82
114,원주,2020-06-28 4:00,20.3,,0.1,81
114,원주,2020-06-28 5:00,20.3,,0.4,80
114,원주,2020-06-28 6:00,20.2,,0.1,81
114,원주,2020-06-28 7:00,21.3,,0.9,77
114,원주,2020-06-28 8:00,23.2,,0.9,68
114,원주,2020-06-28 9:00,24.5,,1,59
114,원주,2020-06-28 10:00,24.8,,1.2,56
114,원주,2020-06-28 11:00,25.9,,2.1,54
114,원주,2020-06-28 12:00,27,,1.1,48
114,원주,2020-06-28 13:00,28.6,,1.8,45
114,원주,2020-06-28 14:00,30.1,,1.3,38
114,원주,2020-06-28 15:00,29.3,,2.4,39
114,원주,2020-06-28 16:00,29.8,,2,38
114,원주,2020-06-28 17:00,29.9,,1.8,37
114,원주,2020-06-28 18:00,28.5,,2,46
114,원주,2020-06-28 19:00,27.4,,2.4,54
114,원주,2020-06-28 20:00,26.4,,1.3,58
114,원주,2020-06-28 21:00,25.5,,1.1,61
114,원주,2020-06-28 22:00,24.7,,0.4,65
114,원주,2020-06-28 23:00,23.9,,0.8,67
114,원주,2020-06-29 0:00,22.8,,0.6,73
114,원주,2020-06-29 1:00,22.3,,0.2,74
114,원주,2020-06-29 2:00,22,,0.1,74
114,원주,2020-06-29 3:00,21.2,,0,79
114,원주,2020-06-29 4:00,20.7,,0.1,83
114,원주,2020-06-29 5:00,20.3,,0,85
114,원주,2020-06-29 6:00,20.3,,0.8,85
114,원주,2020-06-29 7:00,21.1,,0.6,79
114,원주,2020-06-29 8:00,22.6,,1,72
114,원주,2020-06-29 9:00,24.7,,1,64
114,원주,2020-06-29 10:00,26.2,,0.9,57
114,원주,2020-06-29 11:00,26.9,,2.9,51
114,원주,2020-06-29 12:00,27.1,,2.9,51
114,원주,2020-06-29 13:00,27.2,,1.6,52
114,원주,2020-06-29 14:00,26.9,,1.7,54
114,원주,2020-06-29 15:00,26.3,,2.5,54
114,원주,2020-06-29 16:00,26.4,,1.7,54
114,원주,2020-06-29 17:00,26.6,,2.2,50
114,원주,2020-06-29 18:00,26,,2.6,52
114,원주,2020-06-29 19:00,25.6,0,1.6,54
114,원주,2020-06-29 20:00,24.3,0,1.7,61
114,원주,2020-06-29 21:00,22.7,0.3,1.4,69
114,원주,2020-06-29 22:00,21.5,1.2,2.2,73
114,원주,2020-06-29 23:00,21,2.1,2.3,75
114,원주,2020-06-30 0:00,20.8,4.3,2.1,77
114,원주,2020-06-30 1:00,19.9,3.5,3.5,85
114,원주,2020-06-30 2:00,19.7,2.2,2.9,85
114,원주,2020-06-30 3:00,19.8,0.2,2.1,81
114,원주,2020-06-30 4:00,20.2,0.6,1.6,74
114,원주,2020-06-30 5:00,20.7,0.3,1.6,74
114,원주,2020-06-30 6:00,20,4.4,1.8,84
114,원주,2020-06-30 7:00,20,3.2,2.2,85
114,원주,2020-06-30 8:00,20.1,0.5,3.2,79
114,원주,2020-06-30 9:00,21,,3.4,74
114,원주,2020-06-30 10:00,22.3,,0.9,71
114,원주,2020-06-30 11:00,24.2,,0.5,61
114,원주,2020-06-30 12:00,24.5,,2.5,54
114,원주,2020-06-30 13:00,23.4,0,3.8,59
114,원주,2020-06-30 14:00,23.5,0,1.1,60
114,원주,2020-06-30 15:00,23.7,,1.5,59
114,원주,2020-06-30 16:00,23.3,,2.5,58
114,원주,2020-06-30 17:00,22.7,,2.6,59
114,원주,2020-06-30 18:00,22.3,,2.6,57
114,원주,2020-06-30 19:00,21.1,0,1.4,61
114,원주,2020-06-30 20:00,21,0,1.7,57
114,원주,2020-06-30 21:00,20.3,,1.8,62
114,원주,2020-06-30 22:00,19,0,1.4,73
114,원주,2020-06-30 23:00,17.8,1.5,0.1,85
114,원주,2020-07-01 0:00,17.5,1.4,0.9,89
114,원주,2020-07-01 1:00,17.4,0.6,0.7,88
119,수원,2020-06-01 6:00,16.7,0.1,2.4,99
119,수원,2020-06-01 7:00,16.9,,3.3,94
119,수원,2020-06-01 8:00,17.9,,2.7,88
119,수원,2020-06-01 9:00,19.5,,2.7,78
119,수원,2020-06-01 10:00,20.7,,3.2,68
119,수원,2020-06-01 11:00,22.4,,3.4,58
119,수원,2020-06-01 12:00,23.2,,4.8,49
119,수원,2020-06-01 13:00,22.8,,4.3,45
119,수원,2020-06-01 14:00,23.6,,4.4,47
119,수원,2020-06-01 15:00,23.1,,5.3,45
119,수원,2020-06-01 16:00,22.9,,5.2,43
119,수원,2020-06-01 17:00,22.2,,4.6,44
119,수원,2020-06-01 18:00,21.6,,4.6,50
119,수원,2020-06-01 19:00,19.9,,2.5,58
119,수원,2020-06-01 20:00,17.3,,1.9,72
119,수원,2020-06-01 21:00,16.1,,2.8,80
119,수원,2020-06-01 22:00,15.2,,1.2,87
119,수원,2020-06-01 23:00,14.6,,0.5,90
119,수원,2020-06-02 0:00,14.1,,0.5,94
119,수원,2020-06-02 1:00,13.6,,0.2,94
119,수원,2020-06-02 2:00,13.8,,0.9,92
119,수원,2020-06-02 3:00,13.9,,0.4,95
119,수원,2020-06-02 4:00,13.2,,0.1,97
119,수원,2020-06-02 5:00,13.4,,0.7,98
119,수원,2020-06-02 6:00,14.5,,0.4,96
119,수원,2020-06-02 7:00,15.7,,0.3,91
119,수원,2020-06-02 8:00,16.5,,0.9,81
119,수원,2020-06-02 9:00,17.8,,1.6,69
119,수원,2020-06-02 10:00,18.7,,0.7,64
119,수원,2020-06-02 11:00,18.4,0,1.8,70
119,수원,2020-06-02 12:00,17.5,0.2,3.5,78
119,수원,2020-06-02 13:00,18.2,0.9,4.9,68
119,수원,2020-06-02 14:00,21,0,6.8,51
119,수원,2020-06-02 15:00,22.7,,4.6,45
119,수원,2020-06-02 16:00,22.2,,3.4,51
119,수원,2020-06-02 17:00,21.5,,2.2,56
119,수원,2020-06-02 18:00,21.4,,1.9,58
119,수원,2020-06-02 19:00,21.2,,2.1,61
119,수원,2020-06-02 20:00,20.6,,1,64
119,수원,2020-06-02 21:00,19.9,,1.4,74
119,수원,2020-06-02 22:00,19.4,,0.2,79
119,수원,2020-06-02 23:00,19,,2,87
119,수원,2020-06-03 0:00,18.4,,2.1,93
119,수원,2020-06-03 1:00,18.3,,1,96
119,수원,2020-06-03 2:00,18.3,,0.8,97
119,수원,2020-06-03 3:00,18.3,,0.9,98
119,수원,2020-06-03 4:00,18.3,,0.8,98
119,수원,2020-06-03 5:00,18.2,0,0.5,99
119,수원,2020-06-03 6:00,18.2,0.1,0,100
119,수원,2020-06-03 7:00,18.9,,0.5,97
119,수원,2020-06-03 8:00,19.9,,0.7,91
119,수원,2020-06-03 9:00,19.7,,2.3,91
119,수원,2020-06-03 10:00,22.2,,1.5,81
119,수원,2020-06-03 11:00,23,,1.8,77
119,수원,2020-06-03 12:00,24.7,,2.2,66
119,수원,2020-06-03 13:00,25.4,,1.5,64
119,수원,2020-06-03 14:00,26.3,,1.7,59
119,수원,2020-06-03 15:00,26.7,,2.8,58
119,수원,2020-06-03 16:00,26.8,,3.8,55
119,수원,2020-06-03 17:00,27.5,,3.4,45
119,수원,2020-06-03 18:00,26.2,,3.3,67
119,수원,2020-06-03 19:00,22.6,,4.3,80
119,수원,2020-06-03 20:00,21,,1.9,88
119,수원,2020-06-03 21:00,20.9,,2,88
119,수원,2020-06-03 22:00,20.8,,2.2,88
119,수원,2020-06-03 23:00,20.6,,1.2,87
119,수원,2020-06-04 0:00,20.7,,0.9,89
119,수원,2020-06-04 1:00,20.4,,0.2,91
119,수원,2020-06-04 2:00,20.8,,0.6,91
119,수원,2020-06-04 3:00,20.8,,0.7,92
119,수원,2020-06-04 4:00,20.9,0.1,2.2,95
119,수원,2020-06-04 5:00,21,0,1.7,92
119,수원,2020-06-04 6:00,20.7,0.1,2.2,93
119,수원,2020-06-04 7:00,20.4,0,2.7,93
119,수원,2020-06-04 8:00,20.2,0,2,96
119,수원,2020-06-04 9:00,21.5,0.1,1.6,90
119,수원,2020-06-04 10:00,22.4,,1.9,83
119,수원,2020-06-04 11:00,24.2,,2.6,74
119,수원,2020-06-04 12:00,25.9,,3.2,71
119,수원,2020-06-04 13:00,26.6,,3.4,65
119,수원,2020-06-04 14:00,26.9,,3.7,64
119,수원,2020-06-04 15:00,26.4,,3.3,70
119,수원,2020-06-04 16:00,24.6,,3.1,77
119,수원,2020-06-04 17:00,24,,3.5,78
119,수원,2020-06-04 18:00,22.9,,3.1,82
119,수원,2020-06-04 19:00,21.5,,1.9,87
119,수원,2020-06-04 20:00,21.4,,1,89
119,수원,2020-06-04 21:00,21,,2.6,94
119,수원,2020-06-04 22:00,20.4,,1.9,97
119,수원,2020-06-04 23:00,20,,1.6,99
119,수원,2020-06-05 0:00,19.1,0.1,1.7,100
119,수원,2020-06-05 1:00,19.2,0,1.2,100
